latitude,longitude,current_rain_mm_hr,rain_48h_mm,soil_moisture_pct,forecast_severity,forecast_label,trigger_score,alert_level,alert_status
26.2292,89.90436,123.84,271.67,86.43,3,Extreme Storm,0.7337,2,Warning
25.20116,97.40978,33.93,9.46,65.71,1,Light Rain,0.2486,0,Safe
23.04193,91.37101,15.88,17.92,92.44,1,Light Rain,0.3371,1,Watch
24.36178,96.90879,10.12,24.28,85.93,3,Extreme Storm,0.404,1,Watch
21.69435,94.18442,43.72,89.23,55.42,2,Heavy Rain,0.3053,1,Watch
26.78727,91.03533,58.4,21.18,13.57,0,Clear,0.1014,0,Safe
25.71184,89.96047,57.57,398.21,68.78,1,Light Rain,0.6046,2,Warning
25.41105,90.70815,15.96,103.22,23.67,0,Clear,0.1654,0,Safe
27.64918,97.49491,1.46,1.31,38.34,0,Clear,0.1122,0,Safe
24.74015,96.55779,1.85,56.66,53.08,0,Clear,0.2014,0,Safe
23.52422,91.97825,16.97,557.56,85.04,0,Clear,0.5516,2,Warning
28.61305,89.75541,1.05,79.33,46.12,1,Light Rain,0.2209,0,Safe
26.76407,95.94886,0.72,6.44,91.88,1,Light Rain,0.2757,1,Watch
26.68348,91.46895,150.0,91.01,62.78,0,Clear,0.4861,1,Watch
27.81082,92.98466,1.65,22.77,75.56,1,Light Rain,0.202,0,Safe
26.04689,95.76228,1.55,4.38,51.39,2,Heavy Rain,0.2039,0,Safe
26.14305,93.47099,51.54,88.81,51.41,0,Clear,0.2543,1,Watch
26.5775,89.38432,6.23,6.45,34.26,3,Extreme Storm,0.2421,0,Safe
26.83845,89.81745,87.25,162.65,12.78,2,Heavy Rain,0.349,1,Watch
21.72967,93.52201,29.99,87.55,16.64,1,Light Rain,0.1593,0,Safe
22.60381,93.44619,1.19,406.78,44.9,1,Light Rain,0.3791,1,Watch
24.16902,89.83059,8.08,0.05,51.09,1,Light Rain,0.2095,0,Safe
25.52899,97.06205,0.69,16.27,85.47,1,Light Rain,0.2982,1,Watch
27.7823,90.67009,37.83,20.83,32.32,0,Clear,0.2347,0,Safe
25.75043,88.97133,3.49,212.18,97.76,0,Clear,0.3788,1,Watch
28.44623,95.91162,6.19,111.06,34.25,1,Light Rain,0.1628,0,Safe
28.61431,95.06929,5.78,15.12,22.55,2,Heavy Rain,0.1377,0,Safe
25.90328,90.65345,65.6,6.52,91.96,1,Light Rain,0.349,1,Watch
26.4812,91.22831,63.59,7.6,98.91,2,Heavy Rain,0.3998,1,Watch
26.65338,91.27283,35.58,296.18,67.77,1,Light Rain,0.4785,1,Watch
25.73693,91.59073,4.67,138.41,53.92,2,Heavy Rain,0.3452,1,Watch
27.21862,90.14472,0.97,16.66,41.92,1,Light Rain,0.1674,0,Safe
27.10035,95.25528,13.05,56.65,53.65,1,Light Rain,0.2315,0,Safe
27.13191,90.14783,49.77,29.12,82.46,1,Light Rain,0.3747,1,Watch
27.45445,88.25257,4.8,78.1,54.17,1,Light Rain,0.2197,0,Safe
26.10679,90.97137,4.06,10.25,72.27,0,Clear,0.2523,1,Watch
29.22596,92.62827,0.43,7.89,84.45,1,Light Rain,0.3704,1,Watch
28.30136,91.15702,5.8,319.7,43.89,1,Light Rain,0.3407,1,Watch
21.86247,91.22805,1.13,36.12,81.4,2,Heavy Rain,0.3445,1,Watch
25.51713,96.81465,39.89,47.23,34.92,1,Light Rain,0.267,1,Watch
28.48712,96.15525,5.06,71.35,31.12,2,Heavy Rain,0.2216,0,Safe
24.44642,90.05722,62.49,578.73,45.01,0,Clear,0.654,2,Warning
25.51356,90.32255,2.6,113.19,26.51,0,Clear,0.1603,0,Safe
25.65385,91.63129,24.49,103.46,53.86,1,Light Rain,0.3037,1,Watch
28.25836,89.28305,20.96,375.78,12.21,1,Light Rain,0.3526,1,Watch
23.54838,88.55017,1.66,34.82,28.5,2,Heavy Rain,0.1695,0,Safe
22.72124,91.24399,8.0,67.85,71.77,1,Light Rain,0.2968,1,Watch
28.73738,92.70567,2.5,96.18,56.58,0,Clear,0.2266,0,Safe
28.6909,93.01548,1.0,15.36,67.61,2,Heavy Rain,0.2057,0,Safe
26.66557,95.44572,36.43,101.0,42.98,3,Extreme Storm,0.3559,1,Watch
28.26939,92.57379,0.81,53.23,36.65,1,Light Rain,0.152,0,Safe
27.87912,94.60068,6.47,220.51,72.75,2,Heavy Rain,0.3841,1,Watch
26.59329,94.24255,39.15,50.04,43.88,1,Light Rain,0.2804,1,Watch
26.40546,94.68735,47.87,31.55,20.94,1,Light Rain,0.1491,0,Safe
25.90711,91.48959,0.77,48.68,31.5,3,Extreme Storm,0.2017,0,Safe
26.64666,91.99101,38.27,19.39,66.24,2,Heavy Rain,0.2663,1,Watch
26.28217,90.53073,17.17,91.22,96.63,2,Heavy Rain,0.3816,1,Watch
26.01882,91.47069,2.09,141.18,55.71,0,Clear,0.3326,1,Watch
28.02418,91.35174,0.25,22.17,42.22,0,Clear,0.0902,0,Safe
25.50826,91.94841,2.76,269.72,29.01,2,Heavy Rain,0.3176,1,Watch
27.58453,91.0451,31.52,543.03,19.95,1,Light Rain,0.5534,2,Warning
25.46817,91.50279,1.08,393.39,60.65,2,Heavy Rain,0.4999,1,Watch
22.4274,93.59113,0.14,11.21,60.48,0,Clear,0.1534,0,Safe
25.57228,91.87846,150.0,2.97,53.3,1,Light Rain,0.3909,1,Watch
24.87113,91.23566,2.42,600.0,31.95,1,Light Rain,0.5442,2,Warning
23.85074,97.15221,20.44,306.42,50.61,3,Extreme Storm,0.4519,1,Watch
27.7236,90.95797,89.55,17.89,29.03,0,Clear,0.3208,1,Watch
24.07408,90.94683,28.84,28.3,13.01,1,Light Rain,0.1215,0,Safe
26.41279,94.02537,0.02,526.61,73.04,0,Clear,0.6013,2,Warning
24.0312,91.96269,69.52,246.52,49.84,1,Light Rain,0.4732,1,Watch
25.09983,94.82372,6.32,49.99,22.36,3,Extreme Storm,0.2345,0,Safe
21.87409,96.85087,100.91,120.82,55.55,2,Heavy Rain,0.4479,1,Watch
25.55042,94.13372,1.09,34.24,19.19,2,Heavy Rain,0.1209,0,Safe
23.8722,88.87119,0.78,18.38,42.99,0,Clear,0.1106,0,Safe
25.65147,91.91746,12.01,133.66,40.0,1,Light Rain,0.2843,1,Watch
27.75821,91.406,2.06,250.97,37.7,2,Heavy Rain,0.3526,1,Watch
25.2402,97.10286,45.27,5.34,79.28,2,Heavy Rain,0.2692,1,Watch
26.51218,90.71377,12.59,388.8,94.21,3,Extreme Storm,0.5642,2,Warning
26.08422,90.33161,2.34,192.81,87.29,1,Light Rain,0.3786,1,Watch
27.64648,93.66035,97.01,248.27,97.87,0,Clear,0.5933,2,Warning
24.80247,93.51572,2.5,64.87,53.87,3,Extreme Storm,0.2729,1,Watch
22.44835,88.14447,22.93,398.05,40.2,3,Extreme Storm,0.484,1,Watch
27.44774,91.76156,3.56,118.89,14.96,3,Extreme Storm,0.1832,0,Safe
26.53874,89.36045,0.93,118.31,99.15,2,Heavy Rain,0.4315,1,Watch
25.98996,93.29609,22.28,18.43,57.21,0,Clear,0.1964,0,Safe
26.5163,91.40299,1.57,108.38,85.82,0,Clear,0.3566,1,Watch
28.36732,94.65655,0.26,87.37,70.77,2,Heavy Rain,0.2503,1,Watch
28.80517,89.16083,29.15,352.02,17.42,0,Clear,0.3545,1,Watch
25.92228,91.84261,54.53,22.61,23.05,3,Extreme Storm,0.2855,1,Watch
25.03438,93.35335,4.89,175.91,61.67,1,Light Rain,0.3468,1,Watch
25.09485,95.4564,24.0,138.22,29.03,0,Clear,0.2378,0,Safe
29.0711,90.51068,12.62,205.89,67.07,0,Clear,0.3057,1,Watch
26.42445,92.53576,1.42,25.48,73.01,1,Light Rain,0.228,0,Safe
28.066,91.95663,14.53,252.99,13.65,2,Heavy Rain,0.3003,1,Watch
23.23414,95.70398,0.64,17.58,69.1,2,Heavy Rain,0.2121,0,Safe
28.62447,90.66585,13.43,73.34,71.69,0,Clear,0.2918,1,Watch
22.70223,95.0356,40.97,33.68,23.52,2,Heavy Rain,0.1172,0,Safe
25.52309,90.51144,0.94,33.58,34.07,0,Clear,0.0627,0,Safe
28.2065,90.73731,3.93,92.91,46.69,0,Clear,0.1181,0,Safe
25.73431,90.67993,33.72,360.3,20.31,1,Light Rain,0.4245,1,Watch
25.58547,89.26291,1.99,27.83,76.03,2,Heavy Rain,0.2872,1,Watch
22.54547,93.78314,6.85,13.65,12.16,3,Extreme Storm,0.1296,0,Safe
24.81777,88.98238,62.12,107.97,54.82,1,Light Rain,0.3497,1,Watch
26.86176,91.61677,1.49,104.55,79.27,0,Clear,0.2809,1,Watch
22.38306,91.28852,5.56,99.19,75.44,3,Extreme Storm,0.3144,1,Watch
24.21099,97.30042,2.59,14.35,26.82,1,Light Rain,0.1201,0,Safe
26.27505,89.74554,101.9,44.33,77.24,1,Light Rain,0.4814,1,Watch
27.28148,90.65004,7.98,87.48,31.53,3,Extreme Storm,0.313,1,Watch
26.22681,94.2126,13.48,20.21,17.8,1,Light Rain,0.1479,0,Safe
25.71296,90.45672,1.49,41.09,27.92,1,Light Rain,0.1433,0,Safe
23.74113,93.17341,12.2,89.36,77.58,1,Light Rain,0.3442,1,Watch
26.83515,92.96679,40.35,23.81,63.22,2,Heavy Rain,0.3361,1,Watch
24.39181,90.37176,4.17,180.95,57.47,3,Extreme Storm,0.3263,1,Watch
24.69369,93.3478,41.46,501.61,64.66,0,Clear,0.5286,2,Warning
24.13751,92.10458,30.17,329.87,87.99,1,Light Rain,0.5489,2,Warning
27.33302,93.46671,1.57,294.13,24.25,3,Extreme Storm,0.3326,1,Watch
22.44694,94.22355,7.54,30.61,78.82,0,Clear,0.189,0,Safe
25.50573,95.0601,0.78,92.69,14.31,0,Clear,0.1504,0,Safe
29.11053,89.72491,15.21,128.37,58.62,1,Light Rain,0.2933,1,Watch
25.9544,88.83534,0.06,101.98,20.72,2,Heavy Rain,0.184,0,Safe
29.18783,97.30575,57.74,21.04,61.34,2,Heavy Rain,0.2822,1,Watch
26.14648,93.47563,2.12,31.71,24.27,0,Clear,0.0674,0,Safe
26.7933,90.35728,2.06,251.18,25.92,0,Clear,0.222,0,Safe
24.53136,91.40992,63.18,360.71,22.17,2,Heavy Rain,0.4317,1,Watch
22.48524,91.6315,0.81,395.31,72.08,0,Clear,0.3965,1,Watch
25.24735,95.90097,1.23,72.69,76.33,1,Light Rain,0.3446,1,Watch
23.94037,97.01889,26.68,26.84,78.5,2,Heavy Rain,0.3817,1,Watch
26.46092,91.93706,122.45,451.75,47.58,0,Clear,0.62,2,Warning
24.49098,90.21169,2.05,229.45,63.04,2,Heavy Rain,0.3276,1,Watch
27.7873,94.63019,12.64,3.56,49.91,1,Light Rain,0.1125,0,Safe
22.69732,88.63017,66.32,84.69,34.88,1,Light Rain,0.2695,1,Watch
27.18184,94.21254,62.53,35.71,25.28,0,Clear,0.1011,0,Safe
22.13863,92.21946,0.85,52.89,66.45,2,Heavy Rain,0.2514,1,Watch
27.4621,92.2408,2.74,63.39,39.01,3,Extreme Storm,0.1635,0,Safe
22.52335,92.14206,36.48,56.81,63.83,2,Heavy Rain,0.3211,1,Watch
24.82982,91.35949,150.0,90.68,21.95,1,Light Rain,0.4065,1,Watch
27.08111,91.72519,10.43,56.02,91.91,2,Heavy Rain,0.3437,1,Watch
26.62324,92.75221,10.25,23.34,67.06,1,Light Rain,0.3205,1,Watch
25.94193,92.01099,22.58,117.8,42.01,3,Extreme Storm,0.3129,1,Watch
22.53666,95.0555,2.02,14.15,62.3,1,Light Rain,0.2711,1,Watch
29.40388,96.34753,74.94,72.99,36.34,0,Clear,0.2763,1,Watch
21.6627,90.79627,3.82,3.0,73.3,0,Clear,0.2721,1,Watch
26.11138,89.84695,5.7,562.26,20.37,1,Light Rain,0.3984,1,Watch
29.33636,91.61646,9.43,20.82,63.61,1,Light Rain,0.1787,0,Safe
27.11016,88.95275,0.49,100.33,39.71,0,Clear,0.1555,0,Safe
23.96389,97.4642,0.26,155.48,16.26,0,Clear,0.2088,0,Safe
25.01648,95.78569,1.99,1.35,40.42,1,Light Rain,0.1291,0,Safe
26.58406,92.20473,1.25,214.28,40.19,1,Light Rain,0.2516,1,Watch
25.63393,90.51005,34.15,340.82,21.38,1,Light Rain,0.3952,1,Watch
26.48927,88.83205,41.57,115.03,10.39,1,Light Rain,0.2415,0,Safe
23.27443,97.11791,47.5,181.48,76.88,2,Heavy Rain,0.4283,1,Watch
29.43945,96.95091,40.75,235.45,57.61,3,Extreme Storm,0.4414,1,Watch
28.65787,95.87094,8.79,38.51,46.83,1,Light Rain,0.2585,1,Watch
28.68956,89.28732,9.26,71.5,43.68,3,Extreme Storm,0.3223,1,Watch
28.02671,94.7116,1.9,208.42,35.96,0,Clear,0.2926,1,Watch
26.73275,95.50153,0.17,25.25,89.53,2,Heavy Rain,0.3452,1,Watch
28.07489,95.69892,3.75,92.6,44.97,2,Heavy Rain,0.2129,0,Safe
22.52268,90.55691,1.19,82.88,19.71,0,Clear,0.1052,0,Safe
24.90493,96.04996,40.39,7.64,63.06,2,Heavy Rain,0.2543,1,Watch
26.17356,91.3789,1.14,139.12,62.63,3,Extreme Storm,0.3902,1,Watch
24.0951,92.43397,142.62,6.76,79.33,3,Extreme Storm,0.5188,2,Warning
27.86452,91.80505,8.34,80.86,40.28,2,Heavy Rain,0.1667,0,Safe
25.33463,89.07005,49.41,125.46,67.89,2,Heavy Rain,0.4069,1,Watch
28.67927,91.59996,3.67,112.12,91.15,0,Clear,0.3537,1,Watch
27.40755,92.02849,56.27,109.56,31.6,0,Clear,0.1907,0,Safe
25.80702,91.70988,105.06,105.61,95.75,1,Light Rain,0.5132,2,Warning
25.60307,90.75309,1.75,40.74,80.67,1,Light Rain,0.2429,0,Safe
27.38475,89.94296,90.12,150.0,26.65,1,Light Rain,0.3898,1,Watch
28.37227,90.71632,44.04,156.6,31.37,2,Heavy Rain,0.241,0,Safe
26.19257,93.30551,138.52,285.07,66.46,1,Light Rain,0.6658,2,Warning
29.00753,92.94244,0.92,18.89,96.61,2,Heavy Rain,0.2941,1,Watch
22.39689,91.01086,6.1,213.75,12.81,2,Heavy Rain,0.245,0,Safe
26.49529,94.02222,1.72,70.53,87.37,2,Heavy Rain,0.3693,1,Watch
25.59781,95.7327,46.02,42.02,30.12,2,Heavy Rain,0.3058,1,Watch
25.39691,96.47385,1.64,84.05,14.93,2,Heavy Rain,0.1648,0,Safe
25.23979,88.65952,20.14,60.62,33.72,2,Heavy Rain,0.1959,0,Safe
28.7402,97.00785,0.89,451.0,62.28,0,Clear,0.4366,1,Watch
22.03849,91.49168,1.04,17.05,76.79,2,Heavy Rain,0.3184,1,Watch
23.02046,91.86022,5.67,241.68,16.73,0,Clear,0.177,0,Safe
29.41437,90.84202,3.42,51.9,17.53,2,Heavy Rain,0.164,0,Safe
25.13567,97.44679,45.91,0.27,30.47,0,Clear,0.1532,0,Safe
21.52168,91.54987,0.21,302.47,79.46,3,Extreme Storm,0.531,2,Warning
26.67055,88.48893,98.09,376.32,14.78,2,Heavy Rain,0.5193,2,Warning
24.7333,94.17342,53.98,96.35,64.15,0,Clear,0.2972,1,Watch
29.33608,92.22417,12.15,32.47,48.06,1,Light Rain,0.1752,0,Safe
25.73169,90.59573,9.93,199.6,27.04,2,Heavy Rain,0.263,1,Watch
26.50164,96.12734,19.36,156.84,40.5,0,Clear,0.1829,0,Safe
28.16259,93.73296,12.58,15.45,36.07,1,Light Rain,0.175,0,Safe
25.51255,91.91605,17.48,202.59,77.3,0,Clear,0.3658,1,Watch
22.14736,92.40316,108.58,152.12,16.55,2,Heavy Rain,0.3318,1,Watch
26.40867,91.71292,51.51,91.55,82.45,0,Clear,0.3368,1,Watch
27.92284,92.92306,35.68,473.34,18.54,1,Light Rain,0.4437,1,Watch
26.12917,93.08523,131.99,600.0,40.44,1,Light Rain,0.731,2,Warning
24.16848,92.14222,0.42,42.63,66.6,0,Clear,0.1908,0,Safe
29.06516,91.85149,51.03,62.69,67.18,3,Extreme Storm,0.3905,1,Watch
25.97441,96.97484,30.5,112.11,80.25,1,Light Rain,0.3953,1,Watch
25.75482,94.94054,15.98,23.89,45.76,0,Clear,0.1568,0,Safe
25.98794,92.79058,9.9,57.56,51.61,2,Heavy Rain,0.2743,1,Watch
23.70284,91.03854,2.19,67.7,85.62,3,Extreme Storm,0.3072,1,Watch
27.13409,95.90418,1.57,40.2,20.43,3,Extreme Storm,0.138,0,Safe
24.4348,92.50241,2.75,10.03,29.43,1,Light Rain,0.0632,0,Safe
26.08147,92.54994,51.62,9.9,17.33,1,Light Rain,0.1535,0,Safe
25.13167,92.09853,28.55,248.44,10.84,3,Extreme Storm,0.3425,1,Watch
25.05319,92.31375,52.09,157.03,19.35,0,Clear,0.3066,1,Watch
25.18834,94.23868,138.17,77.92,24.13,2,Heavy Rain,0.376,1,Watch
25.22024,93.69648,0.16,93.21,98.37,0,Clear,0.3423,1,Watch
27.0405,91.84083,14.73,11.56,27.09,1,Light Rain,0.1,0,Safe
26.75122,93.51579,27.42,70.81,39.15,3,Extreme Storm,0.2917,1,Watch
25.53746,91.72498,3.01,253.33,13.25,1,Light Rain,0.2343,0,Safe
27.1982,88.09718,24.83,400.86,25.15,1,Light Rain,0.3679,1,Watch
26.03068,90.70911,2.13,31.95,59.23,0,Clear,0.1391,0,Safe
23.70502,91.62531,15.2,36.18,72.07,1,Light Rain,0.3269,1,Watch
25.55508,94.14691,16.9,212.2,54.16,0,Clear,0.2837,1,Watch
26.75735,96.52026,0.75,43.46,72.12,3,Extreme Storm,0.3505,1,Watch
27.6881,90.95286,122.1,82.09,42.21,2,Heavy Rain,0.4576,1,Watch
25.03655,94.18178,2.22,100.42,76.58,0,Clear,0.2377,0,Safe
28.55333,96.03821,3.58,246.03,50.03,1,Light Rain,0.3283,1,Watch
26.46622,90.6047,64.43,2.07,45.49,2,Heavy Rain,0.294,1,Watch
22.56423,95.13441,6.48,58.54,29.88,0,Clear,0.144,0,Safe
26.29641,92.05278,18.61,32.58,21.64,0,Clear,0.0906,0,Safe
26.62253,90.11436,24.09,32.3,42.27,1,Light Rain,0.1404,0,Safe
29.29105,91.8484,41.14,93.8,81.2,0,Clear,0.3061,1,Watch
28.65459,92.35485,0.02,7.96,53.12,1,Light Rain,0.2181,0,Safe
25.9011,92.05372,13.16,361.97,37.09,3,Extreme Storm,0.4547,1,Watch
24.01578,88.96611,2.19,65.1,61.8,1,Light Rain,0.2181,0,Safe
21.94422,88.63045,1.25,42.78,39.78,2,Heavy Rain,0.1377,0,Safe
25.6845,88.99222,1.83,223.46,50.88,2,Heavy Rain,0.3954,1,Watch
22.48525,93.72896,9.39,0.15,32.15,0,Clear,0.0878,0,Safe
25.20241,92.27986,11.01,594.01,73.36,2,Heavy Rain,0.7079,2,Warning
24.25178,91.768,8.11,0.33,18.53,0,Clear,0.0874,0,Safe
25.2775,90.01254,83.62,147.19,70.16,3,Extreme Storm,0.5447,2,Warning
25.09459,91.7031,20.19,401.82,49.99,0,Clear,0.4929,1,Watch
27.49172,93.36341,44.99,484.42,88.47,3,Extreme Storm,0.7239,2,Warning
21.65691,88.77743,1.71,42.06,57.82,2,Heavy Rain,0.2368,0,Safe
26.54842,92.38381,28.06,7.33,27.06,0,Clear,0.1819,0,Safe
25.42623,88.81892,51.9,146.3,11.11,0,Clear,0.2452,0,Safe
26.24834,91.64077,12.3,14.31,74.05,0,Clear,0.187,0,Safe
23.42645,88.74495,0.99,168.54,37.46,0,Clear,0.2494,0,Safe
26.85266,94.01402,13.06,90.37,69.05,2,Heavy Rain,0.3819,1,Watch
25.23406,91.11896,5.85,90.34,50.96,1,Light Rain,0.1387,0,Safe
24.2065,89.4335,1.59,5.99,36.38,2,Heavy Rain,0.1145,0,Safe
28.46136,94.30174,9.77,222.14,26.32,0,Clear,0.1978,0,Safe
29.48129,88.65658,2.9,50.43,56.69,0,Clear,0.2091,0,Safe
29.48583,93.16062,1.13,48.38,49.08,2,Heavy Rain,0.255,1,Watch
23.43331,88.87465,2.97,232.72,13.49,2,Heavy Rain,0.2813,1,Watch
24.68046,94.71693,0.25,27.33,11.71,1,Light Rain,0.1163,0,Safe
22.28489,88.00226,5.49,242.59,25.07,0,Clear,0.1892,0,Safe
29.08411,93.34974,6.3,92.02,37.13,1,Light Rain,0.1498,0,Safe
24.97502,92.69953,21.6,99.23,61.55,1,Light Rain,0.3395,1,Watch
23.61633,92.13349,37.88,293.77,34.36,2,Heavy Rain,0.4157,1,Watch
26.38926,96.95244,53.17,126.09,56.15,1,Light Rain,0.3947,1,Watch
26.25091,91.26324,20.91,39.77,92.61,3,Extreme Storm,0.365,1,Watch
21.52909,92.48518,4.14,420.85,24.17,1,Light Rain,0.339,1,Watch
28.91163,92.37577,2.75,483.82,87.31,0,Clear,0.4946,1,Watch
26.88929,93.37416,44.22,106.72,42.78,0,Clear,0.2838,1,Watch
27.52079,89.8792,15.28,165.65,20.24,1,Light Rain,0.2651,1,Watch
23.54728,93.434,2.0,43.4,73.79,2,Heavy Rain,0.3051,1,Watch
25.02198,92.64835,36.2,161.21,64.83,3,Extreme Storm,0.4106,1,Watch
28.11682,95.54057,49.36,44.96,53.8,0,Clear,0.2722,1,Watch
26.81055,91.28671,2.11,349.33,89.39,0,Clear,0.4843,1,Watch
26.6068,95.77405,1.79,76.79,98.01,3,Extreme Storm,0.3182,1,Watch
26.60688,93.68721,11.29,111.19,51.64,0,Clear,0.208,0,Safe
23.99336,92.51218,1.16,115.41,13.34,2,Heavy Rain,0.1901,0,Safe
28.85976,91.29828,0.86,89.5,34.94,1,Light Rain,0.2261,0,Safe
27.85462,93.11952,0.79,104.25,72.27,1,Light Rain,0.2814,1,Watch
25.8629,93.40771,38.1,40.64,23.68,0,Clear,0.1558,0,Safe
21.73174,91.29591,0.84,249.3,45.76,2,Heavy Rain,0.346,1,Watch
26.23136,95.87373,12.94,26.83,49.05,2,Heavy Rain,0.2394,0,Safe
25.36424,91.93127,53.2,516.6,75.71,1,Light Rain,0.6009,2,Warning
26.33532,94.80472,0.76,14.78,87.54,1,Light Rain,0.2391,0,Safe
26.64832,91.7308,2.36,35.24,83.98,2,Heavy Rain,0.2148,0,Safe
29.22048,93.51842,46.59,79.5,53.16,1,Light Rain,0.2792,1,Watch
27.6729,96.48308,13.06,41.89,26.07,2,Heavy Rain,0.2014,0,Safe
22.6958,94.44975,1.51,155.31,44.98,0,Clear,0.1868,0,Safe
26.95539,91.10744,35.01,20.24,37.42,3,Extreme Storm,0.2553,1,Watch
23.62053,92.45283,16.76,16.79,60.53,1,Light Rain,0.2394,0,Safe
26.77496,91.31362,40.65,113.59,87.89,0,Clear,0.4721,1,Watch
25.79275,92.41398,7.36,600.0,25.74,0,Clear,0.4733,1,Watch
22.10176,92.44171,9.93,44.38,98.11,2,Heavy Rain,0.3868,1,Watch
23.31864,92.98901,1.03,3.69,75.32,0,Clear,0.185,0,Safe
25.13593,88.28486,20.72,23.84,51.35,3,Extreme Storm,0.293,1,Watch
24.94453,91.91353,0.99,419.21,52.92,1,Light Rain,0.4456,1,Watch
21.73215,90.35498,1.96,27.29,71.36,2,Heavy Rain,0.2496,0,Safe
25.50203,88.42538,51.1,40.81,90.67,2,Heavy Rain,0.3976,1,Watch
24.73385,94.16117,1.21,388.94,11.86,1,Light Rain,0.3742,1,Watch
24.01355,93.7681,0.32,7.77,36.18,2,Heavy Rain,0.1744,0,Safe
25.38946,96.33225,45.72,17.75,21.41,3,Extreme Storm,0.1937,0,Safe
24.67554,89.88101,14.45,31.55,33.55,1,Light Rain,0.1454,0,Safe
23.05429,91.44109,6.58,25.8,89.77,2,Heavy Rain,0.2836,1,Watch
25.90284,93.91865,30.31,81.11,18.09,2,Heavy Rain,0.2536,1,Watch
24.29385,94.98215,13.68,72.98,34.86,1,Light Rain,0.1616,0,Safe
25.58677,92.92208,0.13,5.37,55.88,1,Light Rain,0.2113,0,Safe
22.22038,90.93428,0.1,19.24,66.73,1,Light Rain,0.2522,1,Watch
25.09307,96.15129,40.24,340.93,23.97,1,Light Rain,0.3934,1,Watch
25.25726,94.40978,4.57,9.55,17.85,1,Light Rain,0.1137,0,Safe
26.55339,93.11201,128.94,110.32,63.22,3,Extreme Storm,0.5264,2,Warning
26.72241,91.22107,117.96,120.16,73.87,1,Light Rain,0.5287,2,Warning
26.02578,90.57013,148.35,65.62,99.77,2,Heavy Rain,0.5575,2,Warning
26.92714,94.01786,9.24,100.16,13.47,1,Light Rain,0.1307,0,Safe
23.73462,92.39313,4.73,105.41,31.96,1,Light Rain,0.1791,0,Safe
26.50674,92.3058,50.63,35.56,16.34,0,Clear,0.1884,0,Safe
22.61681,88.42264,14.43,99.55,92.33,2,Heavy Rain,0.4561,1,Watch
22.71155,91.75042,39.35,340.52,39.22,2,Heavy Rain,0.4391,1,Watch
23.90105,90.9556,1.53,20.06,91.43,1,Light Rain,0.274,1,Watch
23.91981,88.5647,0.61,329.69,37.79,1,Light Rain,0.3014,1,Watch
24.7069,92.02414,56.94,56.82,12.99,3,Extreme Storm,0.2619,1,Watch
28.02114,88.41184,5.67,56.85,47.06,0,Clear,0.2091,0,Safe
27.05034,96.07689,3.76,298.41,66.39,3,Extreme Storm,0.3994,1,Watch
25.87351,92.24237,2.79,53.38,22.18,1,Light Rain,0.1298,0,Safe
23.38092,93.32209,3.17,17.18,63.08,3,Extreme Storm,0.3032,1,Watch
29.28765,95.37301,0.39,314.11,20.72,3,Extreme Storm,0.3641,1,Watch
26.93617,93.36757,131.3,251.14,86.82,0,Clear,0.5957,2,Warning
28.62345,92.11186,1.8,74.78,71.99,2,Heavy Rain,0.3346,1,Watch
22.5593,94.71805,1.73,223.5,89.7,2,Heavy Rain,0.4104,1,Watch
25.11903,92.76091,2.18,11.2,23.87,0,Clear,0.0396,0,Safe
25.6015,88.78752,7.71,330.96,90.79,3,Extreme Storm,0.4866,1,Watch
24.11121,94.60548,6.58,308.86,77.02,2,Heavy Rain,0.4891,1,Watch
22.65656,92.76038,7.19,252.72,81.84,0,Clear,0.3939,1,Watch
22.07142,97.05136,16.59,131.86,54.93,0,Clear,0.2299,0,Safe
24.01963,92.7668,0.12,195.62,67.15,1,Light Rain,0.2961,1,Watch
29.43673,95.81279,38.66,72.68,71.07,0,Clear,0.2887,1,Watch
23.36546,90.81857,65.84,246.92,38.96,0,Clear,0.3756,1,Watch
26.82289,88.5766,5.26,230.16,51.33,3,Extreme Storm,0.3426,1,Watch
23.6612,88.75863,100.31,339.84,41.25,2,Heavy Rain,0.4857,1,Watch
23.43861,94.97472,7.69,236.53,42.71,2,Heavy Rain,0.2749,1,Watch
25.87024,89.31768,7.95,18.82,34.96,0,Clear,0.055,0,Safe
22.89632,88.02911,2.92,7.31,19.74,0,Clear,0.0109,0,Safe
21.561,94.20985,89.28,53.21,13.46,1,Light Rain,0.2479,0,Safe
29.3953,90.70048,1.38,57.31,37.83,2,Heavy Rain,0.2051,0,Safe
26.48517,97.35165,0.84,5.28,70.29,0,Clear,0.1739,0,Safe
28.92361,92.98065,4.7,72.86,73.56,0,Clear,0.2547,1,Watch
25.90641,91.40078,64.7,110.69,95.32,3,Extreme Storm,0.536,2,Warning
26.02101,91.28557,0.47,160.71,80.99,2,Heavy Rain,0.3903,1,Watch
21.98029,89.4575,43.65,85.64,40.44,2,Heavy Rain,0.3012,1,Watch
22.99652,91.48797,126.37,166.84,11.36,1,Light Rain,0.3413,1,Watch
25.91046,94.504,49.1,72.16,12.1,0,Clear,0.1068,0,Safe
21.77765,92.20443,11.22,135.8,75.41,0,Clear,0.2753,1,Watch
25.75459,94.38252,8.3,21.02,17.68,3,Extreme Storm,0.2174,0,Safe
