latitude,longitude,slope_degrees,elevation_m,land_use_code,land_use_label,soil_code,soil_label,susceptibility_score,is_susceptible
24.35236,91.89128,37.98,1151.2,1,Agriculture,4,Shale,0.5803,1
26.37566,89.79016,40.75,1576.4,0,Dense Forest,0,Granite/Gneiss,0.3351,0
25.52542,89.06389,22.72,865.8,4,Barren,3,Colluvial,0.5541,1
21.72408,92.92474,6.73,292.6,1,Agriculture,1,Laterite,0.1047,0
25.25824,93.85743,35.3,767.8,4,Barren,1,Laterite,0.4906,0
26.97528,93.32814,46.09,1312.8,3,Urban,3,Colluvial,0.6354,1
26.03164,97.28291,35.43,955.6,3,Urban,4,Shale,0.5409,0
21.93164,94.81892,12.53,50.0,2,Degraded Forest,0,Granite/Gneiss,0.1382,0
26.69744,93.01348,34.83,1446.1,0,Dense Forest,1,Laterite,0.2885,0
26.37557,91.24213,36.74,1254.3,1,Agriculture,3,Colluvial,0.5745,1
25.63064,97.30057,29.77,1118.2,2,Degraded Forest,1,Laterite,0.3384,0
24.55033,91.53778,19.07,912.9,0,Dense Forest,0,Granite/Gneiss,0.2523,0
26.87068,94.45526,43.65,1347.9,0,Dense Forest,0,Granite/Gneiss,0.2246,0
24.40948,90.8987,40.94,547.1,2,Degraded Forest,2,Alluvial,0.5135,0
25.65096,94.40803,41.98,1076.0,3,Urban,3,Colluvial,0.5296,0
24.26039,91.10245,7.98,677.5,3,Urban,4,Shale,0.5244,0
28.95847,90.56085,52.22,1739.9,0,Dense Forest,1,Laterite,0.354,0
22.42536,94.56102,23.1,119.5,4,Barren,0,Granite/Gneiss,0.2915,0
22.24908,90.40441,12.55,50.0,2,Degraded Forest,2,Alluvial,0.3026,0
25.35436,93.33674,13.76,853.8,2,Degraded Forest,0,Granite/Gneiss,0.2655,0
26.78634,90.58319,33.91,1398.5,1,Agriculture,1,Laterite,0.3515,0
29.09713,91.83672,46.4,1795.5,2,Degraded Forest,3,Colluvial,0.6392,1
25.71049,91.29518,21.93,1404.0,2,Degraded Forest,1,Laterite,0.3954,0
26.78577,91.82261,44.68,1276.2,2,Degraded Forest,3,Colluvial,0.5866,1
26.87495,93.82486,44.82,1348.3,1,Agriculture,4,Shale,0.5761,1
22.95643,93.95221,24.2,431.0,3,Urban,4,Shale,0.5503,1
24.3737,90.77655,14.79,534.1,4,Barren,1,Laterite,0.3923,0
26.23409,95.67825,30.66,1160.9,3,Urban,2,Alluvial,0.4133,0
23.61417,94.34426,28.72,362.0,0,Dense Forest,2,Alluvial,0.2854,0
26.15649,91.95807,37.72,1134.0,1,Agriculture,4,Shale,0.5196,0
28.73356,95.83138,36.53,1375.6,1,Agriculture,4,Shale,0.5493,0
26.13274,93.67901,27.95,1128.5,2,Degraded Forest,3,Colluvial,0.5241,0
25.59967,90.33278,24.58,1052.0,3,Urban,2,Alluvial,0.4589,0
28.36064,97.16697,38.46,1687.7,0,Dense Forest,0,Granite/Gneiss,0.2146,0
25.62533,96.52332,26.58,741.3,4,Barren,4,Shale,0.5152,0
23.22944,94.35602,16.13,585.3,2,Degraded Forest,4,Shale,0.4346,0
27.801,94.25552,37.53,1649.5,0,Dense Forest,3,Colluvial,0.433,0
23.64489,91.42064,23.36,391.0,1,Agriculture,1,Laterite,0.2656,0
26.68928,94.66647,43.16,1464.7,0,Dense Forest,2,Alluvial,0.3916,0
26.50188,88.80585,19.51,1263.2,2,Degraded Forest,0,Granite/Gneiss,0.2203,0
23.83524,93.7554,33.51,613.4,0,Dense Forest,4,Shale,0.4722,0
29.05245,91.4977,37.34,1912.9,2,Degraded Forest,4,Shale,0.5488,0
22.1508,91.71939,32.32,570.7,2,Degraded Forest,1,Laterite,0.292,0
28.53855,92.52966,46.78,1655.5,1,Agriculture,3,Colluvial,0.4605,0
26.66342,93.19534,38.74,1163.0,0,Dense Forest,1,Laterite,0.2778,0
25.13189,89.3079,27.79,1333.3,2,Degraded Forest,1,Laterite,0.3095,0
23.81048,94.63756,40.17,585.3,1,Agriculture,1,Laterite,0.2314,0
23.4713,91.13588,22.15,616.9,4,Barren,1,Laterite,0.3673,0
28.10166,96.11476,51.85,1550.7,1,Agriculture,1,Laterite,0.4436,0
28.3605,92.95254,36.13,1322.2,0,Dense Forest,1,Laterite,0.2859,0
25.74862,93.3917,36.67,994.4,2,Degraded Forest,3,Colluvial,0.5597,1
24.49393,96.21967,41.41,995.9,3,Urban,1,Laterite,0.461,0
24.9993,90.28395,21.34,725.4,0,Dense Forest,3,Colluvial,0.3484,0
23.79733,93.45179,27.55,880.6,1,Agriculture,2,Alluvial,0.3335,0
23.73667,92.3808,17.74,756.0,2,Degraded Forest,3,Colluvial,0.3837,0
24.9613,93.71594,31.42,677.9,0,Dense Forest,4,Shale,0.4595,0
23.64639,95.5751,38.2,342.1,0,Dense Forest,0,Granite/Gneiss,0.3034,0
26.05759,89.34217,24.62,879.0,2,Degraded Forest,1,Laterite,0.2668,0
24.86046,91.87273,28.85,774.4,2,Degraded Forest,0,Granite/Gneiss,0.3857,0
25.52633,91.44101,23.42,788.0,3,Urban,2,Alluvial,0.4781,0
26.14803,96.65311,31.4,1389.8,1,Agriculture,1,Laterite,0.3602,0
25.24425,89.47979,34.01,705.7,1,Agriculture,2,Alluvial,0.3984,0
28.33073,88.25599,38.23,1458.6,2,Degraded Forest,3,Colluvial,0.4911,0
28.8325,96.20646,55.09,2053.6,3,Urban,2,Alluvial,0.5977,1
24.77258,96.44713,31.14,783.6,2,Degraded Forest,1,Laterite,0.3591,0
22.24128,96.01253,7.19,351.1,1,Agriculture,1,Laterite,0.2116,0
23.76314,91.28552,26.05,702.1,1,Agriculture,0,Granite/Gneiss,0.2507,0
28.58099,93.71106,53.24,1402.3,3,Urban,3,Colluvial,0.6206,1
27.95535,92.52047,43.55,1713.0,1,Agriculture,0,Granite/Gneiss,0.334,0
27.52527,92.03325,39.68,1578.3,0,Dense Forest,4,Shale,0.5599,1
24.33553,90.68202,23.25,868.5,0,Dense Forest,2,Alluvial,0.3226,0
21.78598,94.16445,15.3,50.0,3,Urban,1,Laterite,0.2697,0
25.38136,91.20601,29.64,1030.7,4,Barren,0,Granite/Gneiss,0.4056,0
22.83729,89.56696,3.0,366.3,1,Agriculture,2,Alluvial,0.2364,0
25.95363,94.98281,35.41,1120.7,1,Agriculture,4,Shale,0.501,0
28.88029,92.54205,50.65,1605.1,0,Dense Forest,4,Shale,0.5162,0
26.98699,90.13167,29.59,1296.5,0,Dense Forest,0,Granite/Gneiss,0.2195,0
23.35318,95.29603,23.81,712.3,1,Agriculture,3,Colluvial,0.397,0
22.90604,89.20318,23.1,50.0,0,Dense Forest,1,Laterite,0.1287,0
25.5933,91.67687,36.83,947.8,2,Degraded Forest,1,Laterite,0.4301,0
23.743,92.30368,23.51,732.4,1,Agriculture,2,Alluvial,0.3519,0
25.8554,96.27459,35.65,862.4,3,Urban,4,Shale,0.642,1
26.3965,92.8009,24.07,1281.8,2,Degraded Forest,1,Laterite,0.3384,0
26.35807,91.74463,25.1,1286.9,0,Dense Forest,0,Granite/Gneiss,0.2029,0
24.12344,90.67801,28.29,659.6,0,Dense Forest,2,Alluvial,0.2849,0
28.94512,88.2673,41.08,1835.4,3,Urban,4,Shale,0.703,1
25.7049,91.40215,18.12,1371.8,3,Urban,3,Colluvial,0.5754,1
25.9162,95.78714,34.34,959.2,1,Agriculture,1,Laterite,0.259,0
26.01779,93.11911,21.74,838.9,0,Dense Forest,4,Shale,0.485,0
25.15214,95.0952,50.32,836.8,3,Urban,4,Shale,0.8102,1
27.20154,91.74503,18.97,1183.9,0,Dense Forest,3,Colluvial,0.2514,0
24.40444,93.36884,26.31,830.5,0,Dense Forest,3,Colluvial,0.3795,0
24.91809,95.21144,18.89,778.0,4,Barren,3,Colluvial,0.4352,0
22.58127,96.40485,26.38,465.9,3,Urban,1,Laterite,0.3333,0
25.57534,92.11203,27.06,1075.2,2,Degraded Forest,1,Laterite,0.3529,0
26.55731,90.64552,42.07,1100.9,0,Dense Forest,2,Alluvial,0.452,0
28.22044,94.01999,46.34,1427.6,1,Agriculture,4,Shale,0.5522,1
27.60168,92.15655,29.34,1194.3,2,Degraded Forest,4,Shale,0.5695,1
28.60455,94.57051,35.82,1908.8,3,Urban,0,Granite/Gneiss,0.3865,0
26.43561,91.22638,30.75,1315.4,1,Agriculture,0,Granite/Gneiss,0.3514,0
22.6104,92.37044,18.62,267.7,4,Barren,4,Shale,0.4906,0
26.50905,94.65802,32.21,1348.3,0,Dense Forest,3,Colluvial,0.2974,0
25.41525,94.22226,35.51,760.1,0,Dense Forest,1,Laterite,0.2486,0
22.32964,93.93648,19.98,111.7,1,Agriculture,2,Alluvial,0.2486,0
26.02323,91.45575,27.06,922.8,2,Degraded Forest,1,Laterite,0.3263,0
25.79375,88.28126,23.8,1121.4,2,Degraded Forest,4,Shale,0.5138,0
26.86993,92.2314,28.61,1187.3,2,Degraded Forest,3,Colluvial,0.4984,0
25.08145,90.19073,31.07,615.0,0,Dense Forest,4,Shale,0.5201,0
29.02481,89.91965,41.67,1811.3,3,Urban,1,Laterite,0.5098,0
26.27855,94.07391,49.56,1289.8,0,Dense Forest,3,Colluvial,0.4609,0
28.84488,92.21658,42.54,1725.4,0,Dense Forest,2,Alluvial,0.3363,0
21.95299,91.97216,18.21,429.9,2,Degraded Forest,1,Laterite,0.1843,0
22.68179,93.40125,5.02,526.5,0,Dense Forest,2,Alluvial,0.1451,0
23.48593,89.32833,11.74,770.6,1,Agriculture,4,Shale,0.3649,0
23.6444,88.50293,14.07,739.2,1,Agriculture,3,Colluvial,0.3344,0
29.47105,90.87608,40.63,1940.7,0,Dense Forest,1,Laterite,0.2522,0
25.0597,95.09294,16.49,652.2,0,Dense Forest,4,Shale,0.3499,0
26.97111,92.70006,26.28,1261.8,1,Agriculture,1,Laterite,0.312,0
23.6656,93.04001,28.44,484.8,1,Agriculture,3,Colluvial,0.3721,0
26.21535,93.71738,25.8,983.3,1,Agriculture,3,Colluvial,0.4311,0
23.5839,92.23541,22.49,453.9,2,Degraded Forest,3,Colluvial,0.4118,0
25.46736,89.07331,34.61,699.8,0,Dense Forest,3,Colluvial,0.4349,0
23.70822,90.90455,30.85,773.6,2,Degraded Forest,0,Granite/Gneiss,0.3472,0
24.64374,93.16279,29.13,595.6,2,Degraded Forest,4,Shale,0.5494,0
25.81897,91.45808,34.02,1234.4,3,Urban,1,Laterite,0.5305,0
25.345,90.51552,37.24,1230.5,3,Urban,2,Alluvial,0.505,0
23.37346,92.12803,25.34,368.3,0,Dense Forest,1,Laterite,0.1825,0
27.60588,92.08328,46.18,1362.9,0,Dense Forest,1,Laterite,0.3475,0
29.25066,96.33364,26.92,1943.6,2,Degraded Forest,2,Alluvial,0.3926,0
25.91522,90.93017,30.89,1006.1,3,Urban,3,Colluvial,0.5716,1
23.6207,93.62222,23.4,417.2,0,Dense Forest,1,Laterite,0.1491,0
25.93996,95.92945,30.71,1187.2,1,Agriculture,0,Granite/Gneiss,0.2993,0
27.7847,97.49295,39.55,1365.9,3,Urban,3,Colluvial,0.5293,0
26.11066,91.82869,29.02,1564.9,3,Urban,3,Colluvial,0.6234,1
26.61338,89.95196,40.49,1362.9,2,Degraded Forest,1,Laterite,0.3966,0
27.97182,92.06812,34.98,1690.0,0,Dense Forest,3,Colluvial,0.4329,0
26.55555,93.86043,32.22,1219.5,0,Dense Forest,0,Granite/Gneiss,0.1769,0
23.86424,91.85211,35.42,1004.5,1,Agriculture,1,Laterite,0.3306,0
26.75418,89.46924,45.14,1133.7,0,Dense Forest,2,Alluvial,0.4016,0
26.45456,91.49034,34.84,1366.9,4,Barren,3,Colluvial,0.6687,1
25.15163,93.03912,23.6,654.0,0,Dense Forest,1,Laterite,0.2858,0
25.60125,93.5546,17.31,1481.5,0,Dense Forest,2,Alluvial,0.2877,0
23.79983,92.65064,22.57,781.4,0,Dense Forest,3,Colluvial,0.3805,0
27.70084,91.72929,42.32,1307.2,2,Degraded Forest,3,Colluvial,0.5445,0
25.85981,90.96188,25.58,1186.1,1,Agriculture,2,Alluvial,0.3967,0
25.18871,89.63655,28.88,1142.5,2,Degraded Forest,1,Laterite,0.3989,0
23.37668,91.99664,19.25,343.4,3,Urban,3,Colluvial,0.4496,0
21.65173,88.9976,3.0,50.0,1,Agriculture,3,Colluvial,0.247,0
26.1054,96.88904,33.21,937.5,0,Dense Forest,1,Laterite,0.2064,0
24.01859,94.11343,27.93,762.5,3,Urban,1,Laterite,0.3476,0
26.24439,88.91793,34.07,1203.9,3,Urban,3,Colluvial,0.5598,1
26.01367,91.12356,44.83,1121.9,0,Dense Forest,3,Colluvial,0.472,0
24.73918,97.30772,24.57,667.7,0,Dense Forest,3,Colluvial,0.319,0
27.2384,94.48408,33.31,1349.8,3,Urban,3,Colluvial,0.4616,0
26.64345,96.89073,51.62,1114.1,1,Agriculture,2,Alluvial,0.534,0
28.06625,89.28042,29.63,1674.3,1,Agriculture,3,Colluvial,0.4551,0
24.8169,88.84801,22.48,635.7,3,Urban,0,Granite/Gneiss,0.2623,0
25.37392,92.40561,32.42,811.8,0,Dense Forest,1,Laterite,0.3859,0
27.1919,96.60611,45.35,1543.7,2,Degraded Forest,4,Shale,0.5798,1
25.2494,93.33141,36.54,855.6,0,Dense Forest,4,Shale,0.4763,0
29.34516,93.33931,36.1,2217.3,0,Dense Forest,3,Colluvial,0.4492,0
25.63894,91.35771,43.54,1070.5,2,Degraded Forest,1,Laterite,0.5317,0
26.06183,90.75132,35.82,763.8,0,Dense Forest,3,Colluvial,0.415,0
27.12174,97.48844,29.53,1100.0,2,Degraded Forest,3,Colluvial,0.476,0
29.45685,91.56398,38.96,1772.2,0,Dense Forest,2,Alluvial,0.3792,0
24.80065,95.0658,27.95,991.2,0,Dense Forest,3,Colluvial,0.3502,0
26.74409,95.02061,51.88,1408.2,0,Dense Forest,0,Granite/Gneiss,0.2745,0
27.50573,92.87302,39.22,1354.6,3,Urban,1,Laterite,0.4804,0
25.67775,88.56855,47.81,1286.5,1,Agriculture,3,Colluvial,0.4341,0
26.55175,91.15819,40.97,1302.4,1,Agriculture,4,Shale,0.5831,1
23.67102,97.2244,13.04,524.7,1,Agriculture,4,Shale,0.3397,0
28.08193,95.80271,50.94,1815.6,2,Degraded Forest,3,Colluvial,0.5857,1
27.76943,93.80654,30.96,1349.1,0,Dense Forest,1,Laterite,0.2222,0
22.51714,90.97094,13.89,439.9,3,Urban,1,Laterite,0.2345,0
24.58545,91.67789,28.78,925.7,4,Barren,0,Granite/Gneiss,0.4121,0
22.66863,89.95663,19.15,486.6,1,Agriculture,3,Colluvial,0.3135,0
26.08411,92.01019,39.34,1100.3,1,Agriculture,2,Alluvial,0.4575,0
28.82164,93.07332,46.47,1921.6,3,Urban,2,Alluvial,0.5586,1
28.64665,91.58376,40.86,2076.3,1,Agriculture,4,Shale,0.5862,1
26.0784,90.50875,45.76,1099.1,3,Urban,2,Alluvial,0.6385,1
26.87623,91.93235,31.36,1323.2,0,Dense Forest,1,Laterite,0.2807,0
25.86303,90.69731,23.36,1266.7,1,Agriculture,1,Laterite,0.2816,0
27.54473,92.85442,41.37,1406.9,4,Barren,0,Granite/Gneiss,0.4774,0
26.49969,94.43562,33.6,1166.3,0,Dense Forest,2,Alluvial,0.3362,0
26.34763,89.93715,35.14,958.7,0,Dense Forest,3,Colluvial,0.368,0
28.10508,95.05239,45.67,1241.3,2,Degraded Forest,2,Alluvial,0.485,0
28.43391,92.72219,39.52,1433.2,4,Barren,4,Shale,0.7097,1
21.5747,88.47943,30.15,289.4,0,Dense Forest,1,Laterite,0.1745,0
25.76324,92.96084,33.11,853.7,4,Barren,2,Alluvial,0.5428,0
28.36669,90.59825,37.15,1742.3,2,Degraded Forest,3,Colluvial,0.5218,0
26.04288,93.37686,36.75,1419.2,4,Barren,1,Laterite,0.5061,0
27.09816,89.103,35.31,1391.3,2,Degraded Forest,1,Laterite,0.3136,0
26.43935,91.46047,34.43,1034.9,2,Degraded Forest,2,Alluvial,0.5631,1
25.98224,95.5273,22.96,1082.0,3,Urban,0,Granite/Gneiss,0.2642,0
27.88667,91.68249,31.01,1613.0,0,Dense Forest,4,Shale,0.4206,0
26.00996,88.77215,40.41,1191.7,4,Barren,0,Granite/Gneiss,0.4224,0
24.48456,91.8078,16.32,794.9,0,Dense Forest,0,Granite/Gneiss,0.1598,0
24.37117,93.88871,24.79,872.3,0,Dense Forest,1,Laterite,0.2329,0
25.96406,90.31842,34.35,1304.3,2,Degraded Forest,2,Alluvial,0.4331,0
29.01041,88.23616,54.47,1693.9,0,Dense Forest,1,Laterite,0.4292,0
29.00235,95.1054,39.28,2069.0,3,Urban,2,Alluvial,0.4701,0
24.36061,89.58384,31.8,809.6,3,Urban,0,Granite/Gneiss,0.3246,0
27.14897,91.22093,35.22,925.9,0,Dense Forest,1,Laterite,0.3029,0
29.39948,90.55704,27.18,1839.8,0,Dense Forest,0,Granite/Gneiss,0.211,0
26.53053,91.5348,34.23,1197.2,1,Agriculture,1,Laterite,0.2445,0
22.48423,92.93451,18.16,537.5,3,Urban,3,Colluvial,0.4293,0
26.63432,94.21906,37.65,1139.0,3,Urban,2,Alluvial,0.4978,0
29.00599,91.07056,38.01,1818.7,0,Dense Forest,1,Laterite,0.3091,0
28.85568,91.28926,38.3,1471.2,4,Barren,1,Laterite,0.4653,0
25.51756,95.44043,39.67,837.9,0,Dense Forest,4,Shale,0.4552,0
29.17102,91.71525,41.08,1985.4,1,Agriculture,3,Colluvial,0.5166,0
25.52867,92.07974,14.8,762.2,0,Dense Forest,3,Colluvial,0.395,0
26.63894,92.46589,38.19,1449.5,1,Agriculture,0,Granite/Gneiss,0.2534,0
22.47891,91.99997,25.57,548.2,2,Degraded Forest,0,Granite/Gneiss,0.2515,0
27.95804,90.80815,46.05,1801.3,1,Agriculture,3,Colluvial,0.5313,0
29.32215,89.90904,39.41,2169.0,3,Urban,1,Laterite,0.5025,0
29.2676,89.86533,44.13,2002.7,2,Degraded Forest,2,Alluvial,0.4649,0
26.71061,88.07505,38.79,1357.5,0,Dense Forest,1,Laterite,0.3072,0
21.9187,92.4165,24.28,318.1,2,Degraded Forest,1,Laterite,0.2048,0
26.12476,91.42077,36.36,1154.8,0,Dense Forest,0,Granite/Gneiss,0.2615,0
28.50788,88.63364,47.48,1602.1,2,Degraded Forest,2,Alluvial,0.4902,0
26.35632,92.18885,27.35,1346.7,1,Agriculture,3,Colluvial,0.4621,0
23.61569,93.70274,4.61,665.8,0,Dense Forest,0,Granite/Gneiss,0.0669,0
26.54385,90.1153,42.34,1410.9,1,Agriculture,1,Laterite,0.339,0
28.60376,94.12282,34.07,1656.6,3,Urban,3,Colluvial,0.5977,1
28.47,96.15893,39.77,1644.1,2,Degraded Forest,1,Laterite,0.3091,0
25.03103,97.17838,34.7,936.8,4,Barren,3,Colluvial,0.5109,0
22.98154,88.8223,20.77,408.0,1,Agriculture,3,Colluvial,0.3783,0
28.18899,90.20063,45.71,2173.4,4,Barren,0,Granite/Gneiss,0.4936,0
25.02875,93.18686,47.87,1280.9,1,Agriculture,1,Laterite,0.5056,0
27.82571,97.29749,43.13,1524.1,3,Urban,3,Colluvial,0.6217,1
24.86046,95.14498,21.77,829.9,1,Agriculture,1,Laterite,0.2393,0
24.53542,95.03858,14.81,872.2,0,Dense Forest,0,Granite/Gneiss,0.0727,0
28.67818,91.66221,47.33,1629.2,3,Urban,1,Laterite,0.4661,0
28.82327,92.01459,43.11,1658.5,3,Urban,4,Shale,0.6729,1
26.98516,88.70034,24.54,1342.7,3,Urban,4,Shale,0.5324,0
26.51775,94.62132,43.25,1154.7,0,Dense Forest,2,Alluvial,0.3822,0
23.87039,88.58068,29.68,670.1,2,Degraded Forest,1,Laterite,0.295,0
26.9201,89.24532,35.23,1393.5,0,Dense Forest,2,Alluvial,0.3481,0
26.2292,89.90436,50.23,527.6,0,Dense Forest,1,Laterite,0.4088,0
25.20116,97.40978,37.06,547.5,3,Urban,1,Laterite,0.4244,0
23.04193,91.37101,12.86,277.4,1,Agriculture,2,Alluvial,0.2216,0
24.36178,96.90879,35.11,799.8,4,Barren,3,Colluvial,0.5899,1
21.69435,94.18442,17.77,50.0,1,Agriculture,1,Laterite,0.1985,0
26.78727,91.03533,49.97,1751.7,4,Barren,4,Shale,0.7839,1
25.71184,89.96047,38.34,1226.6,2,Degraded Forest,1,Laterite,0.4401,0
25.41105,90.70815,33.54,1371.6,1,Agriculture,2,Alluvial,0.4887,0
27.64918,97.49491,41.48,1663.6,1,Agriculture,3,Colluvial,0.5304,0
24.74015,96.55779,17.64,512.3,3,Urban,1,Laterite,0.3028,0
23.52422,91.97825,18.49,322.3,3,Urban,1,Laterite,0.2655,0
28.61305,89.75541,43.34,1598.2,1,Agriculture,0,Granite/Gneiss,0.3107,0
26.76407,95.94886,23.77,1045.2,2,Degraded Forest,4,Shale,0.4831,0
26.68348,91.46895,38.18,1482.5,1,Agriculture,2,Alluvial,0.4619,0
27.81082,92.98466,32.72,1488.2,2,Degraded Forest,0,Granite/Gneiss,0.2539,0
26.04689,95.76228,28.91,1164.1,4,Barren,3,Colluvial,0.5779,1
26.14305,93.47099,38.1,1420.0,0,Dense Forest,2,Alluvial,0.3866,0
26.5775,89.38432,29.59,1627.8,2,Degraded Forest,0,Granite/Gneiss,0.261,0
26.83845,89.81745,38.78,1246.9,1,Agriculture,2,Alluvial,0.3267,0
21.72967,93.52201,17.02,50.0,1,Agriculture,2,Alluvial,0.281,0
22.60381,93.44619,10.67,110.7,3,Urban,0,Granite/Gneiss,0.1526,0
24.16902,89.83059,32.06,930.4,1,Agriculture,2,Alluvial,0.3151,0
25.52899,97.06205,37.57,1059.6,0,Dense Forest,1,Laterite,0.2496,0
27.7823,90.67009,46.46,1335.5,3,Urban,3,Colluvial,0.6519,1
25.75043,88.97133,46.2,1197.9,2,Degraded Forest,0,Granite/Gneiss,0.3799,0
28.44623,95.91162,37.76,1447.7,1,Agriculture,0,Granite/Gneiss,0.2915,0
28.61431,95.06929,26.08,1346.2,0,Dense Forest,4,Shale,0.4091,0
25.90328,90.65345,26.26,689.2,0,Dense Forest,2,Alluvial,0.3401,0
26.4812,91.22831,41.36,931.6,0,Dense Forest,1,Laterite,0.3259,0
26.65338,91.27283,33.67,1491.0,2,Degraded Forest,3,Colluvial,0.5113,0
25.73693,91.59073,19.65,1012.8,1,Agriculture,4,Shale,0.4821,0
27.21862,90.14472,22.98,1379.9,2,Degraded Forest,1,Laterite,0.3053,0
27.10035,95.25528,47.36,1397.5,0,Dense Forest,3,Colluvial,0.5556,1
27.13191,90.14783,40.99,1165.1,0,Dense Forest,3,Colluvial,0.451,0
27.45445,88.25257,33.36,1343.8,0,Dense Forest,3,Colluvial,0.3515,0
26.10679,90.97137,47.34,1059.8,2,Degraded Forest,3,Colluvial,0.5566,1
29.22596,92.62827,65.16,1652.1,0,Dense Forest,3,Colluvial,0.5536,1
28.30136,91.15702,48.78,1533.1,4,Barren,4,Shale,0.6652,1
21.86247,91.22805,22.4,157.2,1,Agriculture,4,Shale,0.4386,0
25.51713,96.81465,34.29,954.3,1,Agriculture,1,Laterite,0.1999,0
28.48712,96.15525,48.05,1758.7,1,Agriculture,4,Shale,0.5739,1
24.44642,90.05722,41.72,665.8,1,Agriculture,1,Laterite,0.2931,0
25.51356,90.32255,22.27,1312.0,3,Urban,3,Colluvial,0.5568,1
25.65385,91.63129,27.86,828.1,3,Urban,3,Colluvial,0.5535,1
28.25836,89.28305,39.96,1514.6,0,Dense Forest,2,Alluvial,0.3906,0
23.54838,88.55017,27.28,639.7,2,Degraded Forest,0,Granite/Gneiss,0.1584,0
22.72124,91.24399,32.1,498.3,2,Degraded Forest,4,Shale,0.5614,1
28.73738,92.70567,45.44,1487.2,4,Barren,0,Granite/Gneiss,0.4783,0
28.6909,93.01548,46.97,1697.4,1,Agriculture,1,Laterite,0.3902,0
26.66557,95.44572,39.78,1422.2,0,Dense Forest,2,Alluvial,0.3256,0
28.26939,92.57379,40.57,1302.6,1,Agriculture,0,Granite/Gneiss,0.2716,0
27.87912,94.60068,35.59,1517.7,1,Agriculture,3,Colluvial,0.4817,0
26.59329,94.24255,34.7,948.6,3,Urban,1,Laterite,0.3789,0
26.40546,94.68735,28.16,1041.1,4,Barren,4,Shale,0.6126,1
25.90711,91.48959,26.43,1108.7,0,Dense Forest,4,Shale,0.475,0
26.64666,91.99101,37.24,1214.5,3,Urban,3,Colluvial,0.5975,1
26.28217,90.53073,29.11,947.9,4,Barren,3,Colluvial,0.5385,0
26.01882,91.47069,46.72,1361.0,4,Barren,2,Alluvial,0.7255,1
28.02418,91.35174,40.64,1501.2,3,Urban,1,Laterite,0.4924,0
25.50826,91.94841,40.9,1111.8,2,Degraded Forest,1,Laterite,0.4162,0
27.58453,91.0451,27.86,1769.4,0,Dense Forest,4,Shale,0.3624,0
25.46817,91.50279,20.16,857.6,4,Barren,2,Alluvial,0.5933,1
22.4274,93.59113,17.59,431.8,1,Agriculture,3,Colluvial,0.3278,0
25.57228,91.87846,37.77,1099.3,0,Dense Forest,2,Alluvial,0.3604,0
24.87113,91.23566,23.72,580.6,1,Agriculture,1,Laterite,0.3022,0
23.85074,97.15221,23.01,870.4,2,Degraded Forest,0,Granite/Gneiss,0.2177,0
27.7236,90.95797,46.34,1520.5,1,Agriculture,1,Laterite,0.4124,0
24.07408,90.94683,21.55,572.6,3,Urban,4,Shale,0.5905,1
26.41279,94.02537,27.36,881.5,1,Agriculture,3,Colluvial,0.4082,0
24.0312,91.96269,30.16,414.7,0,Dense Forest,3,Colluvial,0.3747,0
25.09983,94.82372,18.07,888.3,0,Dense Forest,3,Colluvial,0.2819,0
21.87409,96.85087,13.41,50.0,1,Agriculture,0,Granite/Gneiss,0.1591,0
25.55042,94.13372,31.1,1137.9,0,Dense Forest,1,Laterite,0.2471,0
23.8722,88.87119,28.13,557.9,1,Agriculture,1,Laterite,0.2827,0
25.65147,91.91746,37.15,721.8,0,Dense Forest,1,Laterite,0.3085,0
27.75821,91.406,46.3,1375.5,3,Urban,0,Granite/Gneiss,0.3687,0
25.2402,97.10286,26.61,729.0,2,Degraded Forest,1,Laterite,0.313,0
26.51218,90.71377,41.46,982.9,2,Degraded Forest,4,Shale,0.5991,1
26.08422,90.33161,36.24,688.4,0,Dense Forest,2,Alluvial,0.3063,0
27.64648,93.66035,43.82,1502.9,0,Dense Forest,1,Laterite,0.3084,0
24.80247,93.51572,22.31,652.3,2,Degraded Forest,2,Alluvial,0.4816,0
22.44835,88.14447,23.88,688.7,2,Degraded Forest,1,Laterite,0.2886,0
27.44774,91.76156,36.08,1636.8,0,Dense Forest,2,Alluvial,0.3446,0
26.53874,89.36045,34.28,1560.0,0,Dense Forest,0,Granite/Gneiss,0.2097,0
25.98996,93.29609,33.16,1253.4,4,Barren,4,Shale,0.7334,1
26.5163,91.40299,50.72,1111.7,1,Agriculture,1,Laterite,0.4314,0
28.36732,94.65655,33.43,1710.0,0,Dense Forest,3,Colluvial,0.4082,0
28.80517,89.16083,51.91,1683.1,0,Dense Forest,3,Colluvial,0.5197,0
25.92228,91.84261,43.03,1163.1,3,Urban,2,Alluvial,0.6499,1
25.03438,93.35335,34.86,1073.5,3,Urban,4,Shale,0.6159,1
25.09485,95.4564,24.2,1028.3,1,Agriculture,1,Laterite,0.2176,0
29.0711,90.51068,56.96,1805.2,0,Dense Forest,0,Granite/Gneiss,0.3047,0
26.42445,92.53576,30.81,1221.2,1,Agriculture,1,Laterite,0.364,0
28.066,91.95663,45.12,1621.3,1,Agriculture,3,Colluvial,0.5373,0
23.23414,95.70398,22.47,711.4,1,Agriculture,0,Granite/Gneiss,0.1792,0
